OBJECTID,R_NAME,R_CODE,Z_NAME,Z_CODE,W_NAME,W_CODE,RK_NAME,RK_CODE,COUNT,T_NAME,T_CODE,KK_CODE,UK_NAME,UK_CODE,UK_ID,KK_NAME,GlobalID,Shape__Area,Shape__Length
6278,Oromiya,4,Jimma,404,Dedo,40410,Busa Ese,40410009,3, ,0,0, , , , ,2130c216-3fb5-49f7-b22e-7a614785055f,14750838.6730957,18214.9504700571
6279,Oromiya,4,Jimma,404,Dedo,40410,Kuno,40410010,4, ,0,0, , , , ,c65d240d-b8a5-4483-bbc3-2ff2eee0ac50,17300032.7717285,26736.7452908623
6280,Oromiya,4,Jimma,404,Dedo,40410,Osi Korti,40410011,5, ,0,0, , , , ,079ffc2a-7158-4359-a6fd-0b9745931ac1,18557343.4465332,26714.9528679352
6281,Oromiya,4,Jimma,404,Dedo,40410,Chalite Bulo,40410012,5, ,0,0, , , , ,0059c57f-21d4-4ae7-a8b0-cdd61a5f0abe,19414128.7167969,27362.8673863238
6282,Oromiya,4,Jimma,404,Dedo,40410,Keta,40410013,4, ,0,0, , , , ,525860b5-7d1d-4871-929e-5badc9018fbc,12754442.1420898,21985.9001171125
6283,Oromiya,4,Jimma,404,Dedo,40410,Bilo,40410014,4, ,0,0, , , , ,18272a44-8341-4df3-b41b-9e93d1f0a7b5,16841720.5400391,22746.9742942448
6284,Oromiya,4,Jimma,404,Dedo,40410,Koejo,40410015,3, ,0,0, , , , ,14b3984c-c037-4a09-a474-7316eaedc3ac,14727507.0563965,22059.9957968114
6285,Oromiya,4,Jimma,404,Dedo,40410,Genija Abeyi,40410016,5, ,0,0, , , , ,edad8c6f-6d10-4740-8837-35e01b2c0548,18548526.3381348,26859.1380672859
6286,Oromiya,4,Jimma,404,Dedo,40410,Bito,40410017,7, ,0,0, , , , ,95863407-fafb-4f63-81fe-8d5b010107b0,22243145.1716309,25274.0989498448
6287,Oromiya,4,Jimma,404,Dedo,40410,Lalo,40410018,8, ,0,0, , , , ,6535033b-582e-445d-9781-f034e99057da,19918729.5361328,25469.5507715864
6288,Oromiya,4,Jimma,404,Dedo,40410,Sapo,40410019,5, ,0,0, , , , ,cf4ffd43-a919-4198-a316-e462d357d80d,15405009.1401367,22184.712091148
6289,Oromiya,4,Jimma,404,Dedo,40410,Esasa,40410020,6, ,0,0, , , , ,6e92f805-8c19-4e1a-b1ce-e26a22594269,16822972.434082,30878.0171038582
6290,Oromiya,4,Jimma,404,Dedo,40410,Abokoy,40410021,5, ,0,0, , , , ,2fbee703-c4a3-4e69-ab45-96ef72d60fd7,17593145.8950195,28488.6611435244
6291,Oromiya,4,Jimma,404,Dedo,40410,Sito,40410022,5, ,0,0, , , , ,346fdfcd-e1db-450b-8800-082c6b4910a7,15078052.6599121,19088.5940589917
6292,Oromiya,4,Jimma,404,Dedo,40410,Geshe,40410023,4, ,0,0, , , , ,4cccbbab-da8f-415c-8b63-f2454f8ed73b,10720215.6557617,18758.4034829629
6293,Oromiya,4,Jimma,404,Dedo,40410,Garima Guda,40410024,3, ,0,0, , , , ,b2ec282a-a045-4cd7-8a4a-b8eeaec7ece1,6333488.49755859,15070.2255642224
6294,Oromiya,4,Jimma,404,Dedo,40410,Garimi Semesa,40410025,5, ,0,0, , , , ,96ba5668-0df7-4b11-9a7d-9fe598fc725a,12956191.2629395,18594.583685129
6295,Oromiya,4,Jimma,404,Dedo,40410,Oda Hideta,40410026,5, ,0,0, , , , ,8284410a-6a6b-4e54-b84a-c97f99dd894b,14630763.0808105,23180.669781023
6296,Oromiya,4,Jimma,404,Dedo,40410,Siosin Disa,40410027,5, ,0,0, , , , ,4a5a38a9-bf60-4b99-887b-d338a084240d,13937107.1323242,23933.5948774598
6297,Oromiya,4,Jimma,404,Dedo,40410,Derarmi,40410028,4, ,0,0, , , , ,f434062b-1bcb-4545-a541-65431dfefd9b,11382263.0244141,18314.0360792999
6298,Oromiya,4,Jimma,404,Dedo,40410,Dergebo Ritolo,40410029,8, ,0,0, , , , ,72f3df33-94a9-44a2-8bec-f1afff51787a,24755486.6508789,25256.9872696449
6299,Oromiya,4,Jimma,404,Dedo,40410,Gariruke Dida,40410030,5, ,0,0, , , , ,cd24d6e8-f366-45a2-baaf-93054df76346,18089861.2263184,26990.3935672677
6300,Oromiya,4,Jimma,404,Dedo,40410,Bisu Harbu,40410031,5, ,0,0, , , , ,1e5ffe45-cb4d-4dee-ad39-6c0b47b2531a,14306132.6208496,23528.758962375
6301,Oromiya,4,Jimma,404,Dedo,40410,Kora Somibo,40410032,6, ,0,0, , , , ,91f84878-393b-4c58-bf96-e6d18d65cf64,18565147.0012207,33078.9259991518
6302,Oromiya,4,Jimma,404,Dedo,40410,Seku Meti,40410033,6, ,0,0, , , , ,add7ccf1-4713-4578-9cee-e4e1821c6a0e,21195426.064209,23311.2251143657
6303,Oromiya,4,Jimma,404,Dedo,40410,Sora Safata,40410034,6, ,0,0, , , , ,b574a019-e17c-4819-976c-ea23c1376651,20615437.5087891,24752.6049471971
6304,Oromiya,4,Jimma,404,Dedo,40410,Werebo Werkota,40410035,4, ,0,0, , , , ,8903ac27-e987-49ad-a715-c7d0edc26f06,128516880.782471,58241.4355521203
6305,Oromiya,4,Jimma,404,Dedo,40410,Asa Nupe,40410036,12, ,0,0, , , , ,c6b5f2b1-eb73-4bcf-a1d5-0ecc4f8a7d97,123544487.265625,62649.8426829795
6306,Oromiya,4,Jimma,404,Dedo,40410,Debi Bildimo,40410037,10, ,0,0, , , , ,632948fe-b717-4f19-a9bd-45489829cfee,31590777.4172363,25869.7950230909
6307,Oromiya,4,Jimma,404,Dedo,40410,Toli Erer,40410038,6, ,0,0, , , , ,f5d0239d-1c6d-476f-840a-64d7bcb64fe4,16899588.3808594,24554.1379517061
6308,Oromiya,4,Jimma,404,Dedo,40410,Didiboboro,40410039,7, ,0,0, , , , ,ee9b57af-9c82-4f84-ad91-eedbae4635e7,25945324.0773926,36908.4431126286
6309,Oromiya,4,Jimma,404,Dedo,40410,Kaja Dlibi,40410040,8, ,0,0, , , , ,ee1f446a-79c5-4b0c-870e-bb430145e264,44994709.6992188,46154.2629497475
6310,Oromiya,4,Jimma,404,Dedo,40410,Odo Gurati,40410041,9, ,0,0, , , , ,58996051-db01-4923-a903-d625ef89692f,72652363.8144531,51606.1869642876
6311,Oromiya,4,Jimma,404,Dedo,40410,Kusaye,40410042,9, ,0,0, , , , ,628cc7b5-04dd-4435-9e95-cc49bf2c9fb2,27434501.027832,33025.3099452168
6312,Oromiya,4,Jimma,404,Dedo,40410,Asameguda,40410043,6, ,0,0, , , , ,3aa0df4c-bde5-43d3-a560-06d31ace67d3,24295760.4020996,30689.1768825341
6313,Oromiya,4,Jimma,404,Dedo,40410,Marisema,40410044,5, ,0,0, , , , ,7e1f2dcc-15d5-4167-b74a-58c23fbaf423,15456110.8388672,23987.748883216
6314,Oromiya,4,Jimma,404,Dedo,40410,Omoyes,40410045,6, ,0,0, , , , ,1068019e-985c-4934-b8a1-f4a9ed414400,18625862.0620117,22283.4036292453
6315,Oromiya,4,Jimma,404,Dedo,40410,Metiso,40410046,4, ,0,0, , , , ,f4c9f331-7fd1-41a8-b0e6-f1dcb3cdcf29,9294927.69995117,17178.8917895505
6316,Oromiya,4,Jimma,404,Dedo,40410,Debele,40410047,5, ,0,0, , , , ,297478e0-cf2c-4cff-a3e0-952241747e53,16267324.7045898,19568.1351200177
6317,Oromiya,4,Jimma,404,Dedo,40410,Dilibi,40410048,7, ,0,0, , , , ,7e3a82e6-32cb-40cd-99d9-f4d5213dd212,76999414.1762695,45229.1237834002
6318,Oromiya,4,Jimma,404,Dedo,40410,Wasa,40410049,6, ,0,0, , , , ,8ff4359c-f8a0-4540-9fb5-14099a744931,40747436.1184082,40501.0365581117
6319,Oromiya,4,Jimma,404,Dedo,40410,Sola,40410050,6, ,0,0, , , , ,d24c506c-2cb7-4d60-ae88-1aadad8e0326,39950500.0195313,38931.1299321392
6320,Oromiya,4,Jimma,404,Dedo,40410,Gera,40410051,4, ,0,0, , , , ,a45a82f3-3ece-415d-a910-0d6e3a5fd6f4,16155172.614502,21278.9065692839
6321,Oromiya,4,Jimma,404,Dedo,40410,Asikira,40410052,6, ,0,0, , , , ,d5a61c6c-aea6-43f5-8b65-b35c38350bf3,36233867.3024902,58224.0334741846
6322,Oromiya,4,Jimma,404,Dedo,40410,Fikesa,40410053,16, ,0,0, , , , ,ef40f6fa-80b6-49b8-b0f4-d3653392dbb2,123488635.779541,50794.8291505313
6323,Oromiya,4,Jimma,404,Omonada,40411,Burka,40411001,6, ,0,0, , , , ,d390540d-f312-485b-a0f1-359a2a9e6ac6,35734943.9553223,40983.7372428036
6324,Oromiya,4,Jimma,404,Omonada,40411,Gudeta Bula,40411002,8, ,0,0, , , , ,85a3ae38-346e-4e1a-a82f-29c114163a47,39620614.6176758,34671.0224424384
6325,Oromiya,4,Jimma,404,Omonada,40411,Lelisa Bula,40411003,5, ,0,0, , , , ,882b1398-83e9-455e-8538-06b07faf5d58,26517078.9367676,35449.8751139753
6326,Oromiya,4,Jimma,404,Omonada,40411,Goro Seden,40411004,6, ,0,0, , , , ,e456d764-78b6-4fed-9a2e-6a18afa37a5f,33654024.3596191,36936.4196906723
6327,Oromiya,4,Jimma,404,Omonada,40411,Waktola,40411005,5, ,0,0, , , , ,6fb85b69-8f70-4aab-a1f7-670af8cf469a,26791269.6708984,27217.8067254601
6328,Oromiya,4,Jimma,404,Omonada,40411,Lafteka,40411006,5, ,0,0, , , , ,9e33fbf7-b3c8-49cb-aeff-0be4a808e77b,24335553.8310547,27112.2689677988
6329,Oromiya,4,Jimma,404,Omonada,40411,Toli Sebeta,40411007,9, ,0,0, , , , ,ccf1e504-263f-49c3-bc1d-1245133b5e54,38424691.5390625,38522.7543716775
6330,Oromiya,4,Jimma,404,Omonada,40411,Chole Beyem,40411008,9, ,0,0, , , , ,6d2ddeb1-0ca6-4991-bf2f-9c6a93a59b84,41362526.4267578,47791.4112823481
6331,Oromiya,4,Jimma,404,Omonada,40411,Lalo Beyem,40411009,11, ,0,0, , , , ,83dcfa8d-e610-4f0b-a06d-d6f6840c902c,60459513.9953613,58426.684431696
6332,Oromiya,4,Jimma,404,Omonada,40411,Jato Abe,40411010,7, ,0,0, , , , ,7a1cfdb7-0db0-4c4d-9534-341b594958fd,27491831.6835938,32342.6681281917
6333,Oromiya,4,Jimma,404,Omonada,40411,Nano Boneya,40411011,7, ,0,0, , , , ,a5ea85cf-ec08-418e-aaf5-ced73afeba23,23628662.505127,29904.763889911
6334,Oromiya,4,Jimma,404,Omonada,40411,Toli Beyem,40411012,13, ,0,0, , , , ,faadde7b-60d0-43d9-9c40-32c2944cde45,54553992.8198242,37839.9013473094
6335,Oromiya,4,Jimma,404,Omonada,40411,Nada Chala,40411013,7, ,0,0, , , , ,4c3795c1-8a65-43a0-ae1a-a61cf090ecf9,32627672.0388184,31026.5786945327
6336,Oromiya,4,Jimma,404,Omonada,40411,Seyo Adami,40411014,5, ,0,0, , , , ,e6d43b99-d1fc-4a61-8ced-8dd2b3d37485,23954464.2192383,27461.9166626849
6337,Oromiya,4,Jimma,404,Omonada,40411,Biso Gombo,40411015,4, ,0,0, , , , ,853feec0-58e4-4e7d-9709-c9c5c4031b39,24330855.8537598,25104.9313098768
6338,Oromiya,4,Jimma,404,Omonada,40411,Nada Sekote,40411016,3, ,0,0, , , , ,6fdf49fa-259c-4f5e-a8e2-bdefe14e33ba,18343291.5339355,22022.4933007593
6339,Oromiya,4,Jimma,404,Omonada,40411,Doyo Yaya,40411017,7, ,0,0, , , , ,c9efef7a-b560-4782-82c4-1afe229aadb9,47055575.1875,41082.140431848
6340,Oromiya,4,Jimma,404,Omonada,40411,Chefe Nega,40411018,11, ,0,0, , , , ,60f49cc4-f7bb-4d25-b67c-17284789c3ae,68241058.9846191,56587.0503076467
6341,Oromiya,4,Jimma,404,Omonada,40411,Gora Saredo,40411019,9, ,0,0, , , , ,f175ba2e-9ec7-4491-90a4-e316da8349fb,63454131.0107422,63631.9078477476
6342,Oromiya,4,Jimma,404,Omonada,40411,Cheleleka Donga,40411020,6, ,0,0, , , , ,25805340-c6d3-420b-994e-06d8df786b21,17361774.9702148,21942.6994239956
6343,Oromiya,4,Jimma,404,Omonada,40411,Nada Dawe,40411021,7, ,0,0, , , , ,a889194c-4d67-47ad-8b34-660b40aa0577,34911558.831543,32748.6157629322
6344,Oromiya,4,Jimma,404,Omonada,40411,Nada Bidaru,40411022,5, ,0,0, , , , ,609935af-df95-43e1-bac7-a9bf2f721106,22676666.5820313,26562.4405514908
6345,Oromiya,4,Jimma,404,Omonada,40411,Hundatoli Yebo,40411023,12, ,0,0, , , , ,42ecf9da-36d7-4331-bd3b-43cadd728a11,38488232.8415527,34592.0464833728
6346,Oromiya,4,Jimma,404,Omonada,40411,Haro Suchi,40411024,8, ,0,0, , , , ,af134327-fda2-4f0b-a40e-5b2ef21bb6d2,25866639.0478516,28297.5734568215
6347,Oromiya,4,Jimma,404,Omonada,40411,Burka Sida,40411025,10, ,0,0, , , , ,a20964e7-816d-4aab-81ab-e9b9fd60335f,29569897.276123,33828.923781665
6348,Oromiya,4,Jimma,404,Omonada,40411,Chucha Saredo,40411026,5, ,0,0, , , , ,445aeb96-866e-4f49-9c9c-e7cc992ec828,18481030.4038086,30271.6056093447
6349,Oromiya,4,Jimma,404,Omonada,40411,Oda Busi,40411027,4, ,0,0, , , , ,43e1cbdb-3faf-4e8c-aafd-ccd3090f5865,40796585.6416016,37221.3554772306
6350,Oromiya,4,Jimma,404,Omonada,40411,Bore Desu,40411028,9, ,0,0, , , , ,3f11b34f-7d9b-4063-9e49-a277971a14d9,37112939.4611816,32551.5371219783
6351,Oromiya,4,Jimma,404,Omonada,40411,Dakano Elike,40411029,7, ,0,0, , , , ,8ba0f0ff-18c7-414a-a12f-7a3506a75a4a,26768780.5583496,30606.128567649
6352,Oromiya,4,Jimma,404,Omonada,40411,bilo Abeyota,40411030,5, ,0,0, , , , ,89da6c6f-f7f9-4e57-869f-addcd60e7ad6,11781133.442627,23586.6606728606
6353,Oromiya,4,Jimma,404,Omonada,40411,Meti Segeda,40411031,6, ,0,0, , , , ,6a4a4d1f-11a0-4321-8b68-8aaf132f1fd7,67970056.5739746,44438.2452133833
6354,Oromiya,4,Jimma,404,Omonada,40411,Omo Duri,40411032,11, ,0,0, , , , ,76059f5a-8822-4b48-8a0e-4a80b0fd4b22,83797150.3212891,43531.4961454296
6355,Oromiya,4,Jimma,404,Omonada,40411,Kefer Gobona,40411033,7, ,0,0, , , , ,31b08f17-301c-4338-8ae8-248c59f9e54d,132882632.234619,46918.3533958566
6356,Oromiya,4,Jimma,404,Omonada,40411,Yela Sasache,40411034,6, ,0,0, , , , ,f7bd698e-bc74-412b-b7ab-f7f06af6e1d9,31694243.2121582,31767.6617447663
6357,Oromiya,4,Jimma,404,Omonada,40411,Sorgo Lasara,40411035,8, ,0,0, , , , ,e4999e13-7be0-4b2b-a6e9-f774e9ce53df,102028815.013184,62470.7924412103
6358,Oromiya,4,Jimma,404,Omonada,40411,Gona Beyem,40411036,8, ,0,0, , , , ,496bb7ed-2418-4d84-9145-3f981c0667fb,40592762.7585449,32772.9254118705
6359,Oromiya,4,Jimma,404,Omonada,40411,Gona Chala,40411037,6, ,0,0, , , , ,ec969fa7-4e7c-4edf-8b48-de6f0b7b4588,17301641.4008789,18492.8943213542
6360,Oromiya,4,Jimma,404,Omonada,40411,Sombo Badala,40411038,9, ,0,0, , , , ,59769fe1-7f68-4782-abb4-2a84dd8323fe,54042505.5078125,33045.7604748989
6361,Oromiya,4,Jimma,404,Omonada,40411,Koda,40411039,5, ,0,0, , , , ,5be9079e-dec9-419e-b192-f66fbcf957cc,93331761.9130859,41393.995266595
6362,Oromiya,4,Jimma,404,Omonada,40411,Gilgel Gibe Electric Power Dam,40411401,1, ,0,0, , , , ,112971e3-90e0-4de5-8187-4e4a1528f246,13467356.1164551,26188.7694023431
6363,Oromiya,4,Jimma,404,SIGMO,40412,DIYA KURIBI,40412001,5, ,0,0, , , , ,eb0cb426-f141-4254-b410-6e909f33683d,24470614.763916,22809.8331810667
6364,Oromiya,4,Jimma,404,SIGMO,40412,DIYA,40412002,4, ,0,0, , , , ,db5c4e98-e7bc-42e5-94a2-f8b85ad09a83,16474945.5983887,20488.7067144092
6365,Oromiya,4,Jimma,404,SIGMO,40412,ALIYA,40412003,6, ,0,0, , , , ,32bd1416-0efc-49ea-b059-c84b880a1c02,21727334.3171387,22931.2598395739
6366,Oromiya,4,Jimma,404,SIGMO,40412,ATER KEDA,40412004,7, ,0,0, , , , ,95f609bc-6aa6-410a-9f1d-3490488568a0,40419230.2348633,41273.6686036615
6367,Oromiya,4,Jimma,404,SIGMO,40412,GEDA,40412005,4, ,0,0, , , , ,5b617330-d114-47b5-ac60-493443cc4b32,19100459.1657715,21757.4268001233
6368,Oromiya,4,Jimma,404,SIGMO,40412,SERITI,40412006,4, ,0,0, , , , ,f1a8aea7-9891-41bc-a80a-5fd9b0dfd208,17384739.6416016,24678.9665513866
6369,Oromiya,4,Jimma,404,SIGMO,40412,ONIJA,40412007,3, ,0,0, , , , ,697b07e7-4d59-481b-a018-d43131f5ca03,12911821.0979004,19474.2457597143
6370,Oromiya,4,Jimma,404,SIGMO,40412,KEJELO,40412008,5, ,0,0, , , , ,052f3e8e-4a41-492a-9fea-ab557f4df4ef,20043343.689209,23631.4337582617
6371,Oromiya,4,Jimma,404,SIGMO,40412,KANICHU,40412009,6, ,0,0, , , , ,6e601ca1-2ed6-4c59-901d-97c32f88b8dd,22192887.6660156,25589.4355212512
6372,Oromiya,4,Jimma,404,SIGMO,40412,DAPERA,40412010,6, ,0,0, , , , ,751a8af6-ce7f-41fa-b917-f40263f208a4,24717788.5385742,25429.6989365043
6373,Oromiya,4,Jimma,404,SIGMO,40412,GAWAY,40412011,3, ,0,0, , , , ,ef28b45d-7e28-46a5-9733-c8ff4ba02550,11163836.7165527,16407.2090497819
6374,Oromiya,4,Jimma,404,SIGMO,40412,TORA,40412012,4, ,0,0, , , , ,aa8077d7-cfa7-4d46-afd1-b0e6c57749e8,11913094.2932129,19428.4521871142
6375,Oromiya,4,Jimma,404,SIGMO,40412,JIMATE,40412013,5, ,0,0, , , , ,10cc734f-4a79-4b8e-9cdb-963e0c862e38,17603416.0961914,19461.720633456
6376,Oromiya,4,Jimma,404,SIGMO,40412,GATA,40412014,5, ,0,0, , , , ,5c71f8ae-88df-4d52-87cd-65d7bd90191a,19744910.1496582,25180.863532034
6377,Oromiya,4,Jimma,404,SIGMO,40412,YADESO,40412015,8, ,0,0, , , , ,23ab3208-0710-4eb8-a2a8-7e858a1e3c39,42429958.0021973,38287.4702869495
6378,Oromiya,4,Jimma,404,SIGMO,40412,SUBA KELA,40412016,9, ,0,0, , , , ,b17bf62f-85c4-4075-86cc-9835366a8ad9,47150305.6928711,40385.3235789542
6379,Oromiya,4,Jimma,404,SIGMO,40412,CHOLADU,40412017,5, ,0,0, , , , ,e4aaeaf0-60bf-48f9-9ef2-8264d6f6e030,23442565.8989258,31103.4164115075
6380,Oromiya,4,Jimma,404,SIGMO,40412,NOO,40412018,9, ,0,0, , , , ,35f668dc-ec60-4f97-9bd5-4d884f2397fb,74983549.8989258,48314.1190744632
6381,Oromiya,4,Jimma,404,SIGMO,40412,GEJO,40412019,5, ,0,0, , , , ,37ff4028-ea11-46a4-b31c-cdb30782fdce,32211160.5969238,28439.0305623878
6382,Oromiya,4,Jimma,404,SIGMO,40412,GEBA YEMENIGISIT DEN,40412401,1, ,0,0, , , , ,852b4fe6-9ba4-4bd8-8963-81383ac8584f,148606279.627686,93024.9310496169
6383,Oromiya,4,Jimma,404,SIGMO,40412,TIMIBA YEMENIGISIT DEN,40412402,1, ,0,0, , , , ,3f56b829-da24-452a-b2f1-68bdd1a3aab5,66160255.2160645,38724.490964038
6384,Oromiya,4,Jimma,404,Setema,40413,Sika,40413001,5, ,0,0, , , , ,e9f595cf-eb2f-4c18-9d1c-77857f045e13,52714274.0217285,45983.0661059939
6385,Oromiya,4,Jimma,404,Setema,40413,Masano,40413002,6, ,0,0, , , , ,4c436175-0c83-4c38-9bea-984cfa6c0da9,34829812.3486328,29272.0985904425
6386,Oromiya,4,Jimma,404,Setema,40413,Demu Kufi,40413003,5, ,0,0, , , , ,93050c6e-5f82-44fe-81cb-1c440629f197,33679225.310791,30236.1965382643
6387,Oromiya,4,Jimma,404,Setema,40413,Sata Gona,40413004,6, ,0,0, , , , ,c89809ee-39fc-42b5-959d-fc9e74fd1636,61291764.4499512,48764.9506260952
6388,Oromiya,4,Jimma,404,Setema,40413,Solako,40413005,5, ,0,0, , , , ,19826aad-1e8b-4d44-89e6-e7be9b8e63ef,42738479.0307617,35458.2388850133
6389,Oromiya,4,Jimma,404,Setema,40413,Done,40413006,4, ,0,0, , , , ,b2c9e836-5703-431e-85cf-7d036e575ff8,30626724.2531738,24845.276545764
6390,Oromiya,4,Jimma,404,Setema,40413,Gesecha,40413007,6, ,0,0, , , , ,a2913792-e362-47a7-a67b-29333c0a6786,35858105.869873,27083.3583236636
6391,Oromiya,4,Jimma,404,Setema,40413,Sogesecha,40413008,6, ,0,0, , , , ,00fe03bc-9e1e-44c8-b941-c53977d8da9d,43362246.8066406,37579.5922697705
6392,Oromiya,4,Jimma,404,Setema,40413,Chefeta Yera,40413009,9, ,0,0, , , , ,c0aa9bb0-116a-422e-98f3-5580d3d0ba12,50682957.1105957,37243.5489032809
6393,Oromiya,4,Jimma,404,Setema,40413,Sedu,40413010,7, ,0,0, , , , ,5f35ac5d-258f-4e74-9305-d47e1cc75820,34839616.236084,28112.4707596091
6394,Oromiya,4,Jimma,404,Setema,40413,Susatela,40413011,4, ,0,0, , , , ,ed7db7ad-5391-4a8a-b5f8-0824e121c12b,27449410.2434082,25147.2309234376
6395,Oromiya,4,Jimma,404,Setema,40413,Gela,40413012,9, ,0,0, , , , ,0e18668a-5ca8-4feb-b535-b8f61411a085,34854106.2192383,33411.4781698116
6396,Oromiya,4,Jimma,404,Setema,40413,Shoni Belira,40413013,3, ,0,0, , , , ,8d14768a-8978-4359-99ba-064b44cad3ab,17598662.5595703,29175.6235258988
6397,Oromiya,4,Jimma,404,Setema,40413,Seta,40413014,9, ,0,0, , , , ,c434ce99-5382-4a49-a076-21643ddc77b9,32384004.9853516,29649.5821869321
6398,Oromiya,4,Jimma,404,Setema,40413,Doradocha,40413015,5, ,0,0, , , , ,4771af8a-ff57-48fe-98b0-75334e4872b4,20313042.0290527,24788.7213815292
6399,Oromiya,4,Jimma,404,Setema,40413,Dora Ongo,40413016,5, ,0,0, , , , ,35e88f03-971c-42dc-adc8-2fafd523309b,24934436.130127,23101.21434363
6400,Oromiya,4,Jimma,404,Setema,40413,Kuba Toba,40413017,3, ,0,0, , , , ,9d54c5b4-c5d9-4dd6-a2be-3800a296514b,20077563.4140625,25289.0773822888
6401,Oromiya,4,Jimma,404,Setema,40413,Gido Bere,40413018,6, ,0,0, , , , ,b7642116-8494-4dd7-b7aa-230d6d5f3ed3,53305592.3220215,38971.8034176836
6402,Oromiya,4,Jimma,404,Setema,40413,Setema Kecha,40413019,5, ,0,0, , , , ,a1c0cfdf-a89c-4211-8fda-641ec5923f11,45066791.4838867,37455.6213119902
6403,Oromiya,4,Jimma,404,Setema,40413,Sheni Chemere,40413020,5, ,0,0, , , , ,be0eb9af-da9b-435a-ab89-8fa8c471fa5f,36978788.3947754,26802.4476042039
6404,Oromiya,4,Jimma,404,Setema,40413,Difo Mani,40413021,4, ,0,0, , , , ,ee272935-a21a-4408-a721-1ccef65ff714,24046916.4211426,26184.4991265753
6405,Oromiya,4,Jimma,404,Setema,40413,Bosha Yemengst Den,40413401,1, ,0,0, , , , ,1ffbc096-20c4-4ced-81f9-9e9c14e5179a,15543700.5290527,17785.1106379153
6406,Oromiya,4,Jimma,404,Setema,40413,Betmos Yemengst Den,40413402,1, ,0,0, , , , ,6d33802c-6c73-4409-ab27-76200774d6df,131854828.023926,86482.8258059696
6407,Oromiya,4,Jimma,404,Setema,40413,Gudru Yemengst Den,40413403,1, ,0,0, , , , ,ab1aee1f-f91b-4a57-a0ac-995ede2d6f2d,26964014.572998,34816.2241574805
6408,Oromiya,4,Jimma,404,Setema,40413,Sata Gona,40413404,2, ,0,0, , , , ,3c92335c-961a-4013-b688-36a89fd7c21c,83975662.6704102,79229.719291884
6409,Oromiya,4,Jimma,404,Setema,40413,Bulbulo Yemengst Den,40413405,1, ,0,0, , , , ,5556cd2f-5e34-4e72-964a-c1ebe911caa9,4384835.34106445,8865.98748334093
6410,Oromiya,4,Jimma,404,Setema,40413,Duda Yemengst Den,40413406,1, ,0,0, , , , ,8253799b-d99c-4685-91e7-b122c18d5b3f,29825859.3479004,37028.3012543021
6411,Oromiya,4,Jimma,404,Shebe Senbo,40414,Mechi,40414001,8, ,0,0, , , , ,858915cb-3d43-4cf7-acc3-944dbb0d5cc5,95471759.3137207,60018.7676233289
6412,Oromiya,4,Jimma,404,Shebe Senbo,40414,Hurgey,40414002,4, ,0,0, , , , ,ec0f898d-46ae-451e-bf16-df0883bd9dc6,71424304.7631836,38726.6559923469
6413,Oromiya,4,Jimma,404,Shebe Senbo,40414,Leku Migira,40414003,4, ,0,0, , , , ,6f7e1f61-2b7b-4543-a4d2-be801696adcf,35060521.4790039,32066.1629644933
6414,Oromiya,4,Jimma,404,Shebe Senbo,40414,Genbo Migera,40414004,3, ,0,0, , , , ,dffc7045-26bc-46ec-9d06-c796cd2511ba,20427577.1896973,22212.3038161968
6415,Oromiya,4,Jimma,404,Shebe Senbo,40414,Halo Godante,40414005,9, ,0,0, , , , ,eee79c91-f41f-4707-8a47-46f49e447f1f,43022104.6269531,31691.4346570449
6416,Oromiya,4,Jimma,404,Shebe Senbo,40414,Doma Gomecho,40414006,7, ,0,0, , , , ,a2e4b2c3-b362-4f9f-a551-5ddbfa24a637,29003016.7680664,25376.4888201531
6417,Oromiya,4,Jimma,404,Shebe Senbo,40414,Mergano Baso,40414007,8, ,0,0, , , , ,14cdad64-d137-43ae-a218-cc38dacf88ce,37385910.1403809,34533.701333927
6418,Oromiya,4,Jimma,404,Shebe Senbo,40414,Atero Gefere,40414008,6, ,0,0, , , , ,3a5df8e7-f779-407e-8957-ac79cacf9f6d,13243007.3405762,17807.1799593057
6419,Oromiya,4,Jimma,404,Shebe Senbo,40414,Sombo Doru,40414009,10, ,0,0, , , , ,07e4f097-af97-456c-bcbd-ada39265a529,22720789.1791992,25094.2210761663
6420,Oromiya,4,Jimma,404,Shebe Senbo,40414,Sebeka Debye,40414010,3, ,0,0, , , , ,b44ed3f5-4c4c-4cb3-9e87-332f1f093890,27667228.1577148,31595.0642310165
6421,Oromiya,4,Jimma,404,Shebe Senbo,40414,Shebe Mofa,40414011,7, ,0,0, , , , ,2b221978-e3b0-42d3-a6f8-f9ce490972dc,22839105.229248,24043.5415212114
6422,Oromiya,4,Jimma,404,Shebe Senbo,40414,Anja Genbo,40414012,7, ,0,0, , , , ,ae83a650-a4c1-40f5-81b2-abfb5a5941bb,21729683.0756836,28594.2100697668
6423,Oromiya,4,Jimma,404,Shebe Senbo,40414,Angacha,40414013,6, ,0,0, , , , ,d303e736-5050-430d-84c8-1b44afe50e3a,30364635.1911621,26382.3652078061
6424,Oromiya,4,Jimma,404,Shebe Senbo,40414,Gasera Kekero,40414014,7, ,0,0, , , , ,cde57d10-f376-4d89-9a00-f601de74971c,46078558.609375,47612.0150337724
