Kebele_ID,Kebele_Name,W_NAME,Z_NAME,T_NAME,treated,treat_share,area_km2,elevation,slope
3c576b37-5c47-426e-8248-e61e6c8904af,Kalu,Kalu,South Wolo,,0,0.0,22.49307636866297,1463.490027126216,1.3596529466290392
b8231336-1679-4e7f-ae8f-ead22288365f,Kalu,Kalu,South Wolo,,0,0.0,25.83585226317644,1468.0034532063567,1.688969593454054
b2cbf048-4ec7-4b76-aa7e-41618818db6a,Alibuko,Alibuko,South Wolo,,0,0.0,0.3872038617342767,2490.589145748586,10.047538473990604
9dd0a44a-bb53-4609-b2fa-f8f4b4fa69d2,Alibuko,Alibuko,South Wolo,,0,0.0,0.392529461109528,2507.9615648592994,10.866218766229595
f4746f66-3c71-423a-a8d2-a30fe817f525,Alibuko,Alibuko,South Wolo,,0,0.0,36.43301463406872,2633.1941188699107,20.38318756050896
14e0bde5-c7e5-4597-9a53-457bffff52c6,Alibuko,Alibuko,South Wolo,,0,0.0,46.93233119390324,2497.0179429512455,19.899840437496966
ca891d34-a5d6-446b-9cf3-5b971eed5858,Alibuko,Alibuko,South Wolo,,0,0.0,28.17156634590147,2584.324898877937,19.538629384882167
b4ff4f25-1815-47de-a07a-ecd2514cdf52,Alibuko,Alibuko,South Wolo,,0,0.0,34.426448616477956,2704.8952826949053,17.161636427937026
9ffccbf6-7ef1-4c90-b744-0dfc6a25bca3,Alibuko,Alibuko,South Wolo,,0,0.0,30.287118880442723,2542.1976701685626,14.825637658631134
2f43de05-2b2c-4bfb-8ae4-f8f81f7fda56,Alibuko,Alibuko,South Wolo,,0,0.0,49.75293877503845,2482.4711464906145,20.6864778174017
c7f627db-e00a-4788-8f1e-61a9a3c3b30d,Alibuko,Alibuko,South Wolo,,0,0.0,42.51504927337018,2683.252607331999,16.2598625131856
52fdac0c-1cf9-4b4e-846a-48e29ce52bf6,Alibuko,Alibuko,South Wolo,,0,0.0,44.65657538646982,2662.7846707925105,16.572761607408854
ef1979aa-c026-4600-84a5-d8866386e7b5,Alibuko,Alibuko,South Wolo,,0,0.0,28.515576887162506,2053.0985020426683,28.780592921120146
d42832f5-0937-4e78-9af5-c19b03b82150,Alibuko,Alibuko,South Wolo,,0,0.0,38.73360370060392,2791.1949251840933,17.813873296162534
665601c5-c966-4ab2-982f-1540c05cf3ed,Alibuko,Alibuko,South Wolo,,0,0.0,48.132778915979266,2660.0943435100075,16.35114663624974
769c6ebe-58d2-471c-8ba2-4253825625ed,Dese Zuriya,Dese Zuriya,South Wolo,,0,0.0,22.25204023853893,3289.4779318416245,9.581857514851185
e0903cde-7823-43cd-8990-f492218e56d6,Were Ilu,Were Ilu,South Wolo,,0,0.0,30.800573265551492,2670.8838295155274,18.468574751042624
32b13dbd-60c2-4542-96e9-855c56a67cc6,Were Ilu,Were Ilu,South Wolo,,0,0.0,28.526889304726037,3108.0920218045417,14.907087700135412
c92051ea-63ea-4be0-a714-527b71da569d,Were Ilu,Were Ilu,South Wolo,,0,0.0,22.178408567817034,3044.8703722822634,11.612816388237313
6b0889d3-3aae-44f7-b471-f14c6ce53c02,Were Ilu,Were Ilu,South Wolo,,0,0.0,27.025322973143826,2754.1589935067213,12.933762281068049
0e6efdb3-d60f-48bc-b90f-c76e57049e1f,Were Ilu,Were Ilu,South Wolo,,0,0.0,44.078990862679916,2279.22277005827,23.53358821895772
f94559c4-f4e3-4f8d-ab05-1416ebf3709e,Were Ilu,Were Ilu,South Wolo,,0,0.0,38.67034307137537,2957.6499877913643,13.251962807992337
f3555ec6-3cf7-4ede-887b-910bf8e29f42,Were Ilu,Were Ilu,South Wolo,,0,0.0,32.08362564020515,2850.220324202072,12.647589201861397
a50b937c-f644-4652-988f-c35454539732,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,4.029949376107063,3072.087523295263,3.621287325373748
72d24897-0e29-4f90-8fc0-6bf8298daef6,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,9.20167932928896,2907.0426402480116,3.2296507303233506
731da117-cdbc-4d96-b802-c6adcaf05bd4,Menz Gera Meder,Menz Gera Meder,North Shewa,,0,0.0,53.82342947293887,2893.973550712493,3.90635634604815
